Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
156249.0,1.85241323043488,-1.65078913282294,-1.21854874594111,-1.08867811657851,-0.597628332701837,0.605006070150236,-0.970574704783383,0.151448232428939,-0.0241183552814128,0.826769458919947,-0.0876624129623163,-0.368261267806394,-0.0590772908286847,-0.237487753857265,-0.294705083978273,1.65750866987966,-0.428447831883539,-0.286141764607046,1.00868955766356,0.368756002778285,0.408908780749454,0.785664031488774,-0.112571593047911,-0.323095474090798,-0.117647381970564,-0.0896934536325495,-0.0325175319974609,-0.0321384078918346,189.0,0
120096.0,1.82466692576727,-0.627718247329528,-0.808755419620638,1.14979037358785,-0.264398009770187,0.324566199015025,-0.586084935535177,0.204698091104155,1.27363937104244,0.232993916114772,-1.91402755290639,-1.21314514607131,-1.99854666155989,0.424678604710124,1.18037050078548,0.753587645415091,-0.881104544825238,0.820369498179485,-0.571254939625367,-0.15585884498059,0.209574496427988,0.407329386369686,0.0371484807523191,-0.0494620574769768,-0.102779809422691,-0.551493508471623,0.0215110707511984,-0.0187895140008615,101.0,0
74474.0,1.4774666741707,-0.491678752381424,0.215111523546863,-0.859639701423301,-0.780882546031534,-0.59485188678962,-0.628100565428962,-0.0943599278930386,-0.592570880786129,0.638744053887073,-1.0699181607711,-1.25470458415251,-0.495726807651148,-0.0409131238726834,0.965176042716894,1.51802095547527,-0.0399160682375465,-1.20767536545272,0.931890495942777,0.0291109809601964,-0.163824951015128,-0.614378178529754,0.0468904598009309,-0.505044941273389,0.316036404701642,-0.425546104221713,0.0049466033644304,0.0112302549757649,2.39,0
97235.0,-17.5375916846763,12.3525186682391,-20.1346128135864,11.1227714331133,-14.5710801396343,-0.381622313270995,-23.9286610291615,-4.72492103304407,-8.6030380974132,-15.2318333653018,4.41705461009659,-12.8935202086054,-0.10962845638889,-3.54722989444144,-2.17782399757845,-10.4020683266181,-18.3720191223339,-8.31409231206699,2.43582348553379,1.9251025961188,-4.35221313065903,2.38904092140055,2.01912792631133,0.627191869568278,-1.08599721239039,-0.0718032360759346,-3.83819790404877,-0.802564460951448,9.82,1
44032.0,-3.92609057332459,-4.0746194603876,1.65088988888416,1.04257733066303,1.08922633130052,-0.827662915862534,0.984575771006616,0.147659881454036,-0.474570753696412,-0.7710795382138,1.41012876572689,0.121284719223636,-1.17572401908223,0.540879942897878,0.454926722500533,0.396530549729662,-0.685014716354794,0.35158500055162,-1.10381045642513,2.0843093446546,0.521405367843097,-0.543599647044134,1.95028950779378,0.040643154071502,0.510440115954061,-0.747773274023271,-0.442090440656216,-0.0534072816271024,671.9,0
102622.0,-2.87717642607719,4.56964856472544,-9.55306876711684,4.44107935434428,-3.65396138652409,-1.87798085259887,-3.5143534876061,1.5476079597065,-2.50330396990855,-7.57563437993936,7.00213577397937,-9.95919399367656,2.12207206066581,-8.88487177224851,-1.64485747819635,-7.18992618738758,-10.4451050316273,-3.2719075376306,1.48227743472618,0.105615110186545,1.27289634389685,1.30026844858483,-0.0039501335186852,-0.36084777781177,-0.597525997544942,-0.390901228489311,0.592196918920005,-0.241010152850381,346.94,1
75033.0,-0.430330205681344,0.985632693552081,0.645789437298841,0.317131047127407,0.616332206255463,-1.34746245720975,1.0782335690849,-0.161518267508932,-0.492855874580938,-1.03963769713185,-0.39560772252726,-0.664683930228673,-0.985700496668287,-0.660967626671015,0.344105202877093,0.530852433867815,0.278141865207384,0.355529916892446,-1.08122326117298,-0.115281935429531,-0.0163780179250957,-0.207609058231514,-0.164119225784612,0.255280162145255,0.454797817761532,-0.505032215885219,-0.0394559687978208,-0.006357582233934,30.14,1
142780.0,1.9055750700151,-1.38245942282542,-0.554888164506631,-0.915659036616372,-1.15488160895874,-0.207502906011161,-1.02222720077224,-0.0028646861683203,-0.19340486712774,0.863597672279131,0.796502352932775,0.320806822002837,0.76834833323922,-0.361016341531372,-0.092578658075492,1.60256841333171,-0.35808682434,-0.477825205961413,0.577509296140928,0.261781677462855,0.510260797771321,1.255991603839,-0.0198336487307146,-0.338257882075106,-0.230694076935355,-0.0742048847859904,-0.0038565362543717,-0.0371055847393202,129.0,0
83506.0,-1.2231803441079,0.939487783034237,1.59833288779901,1.08764142752143,-0.604270343729841,0.309254546547346,-0.276518920374537,0.558707832795751,0.20717111147531,-0.360738001548646,-0.919391830735583,0.096416634140544,-0.385974657430734,-0.0025811492007208,0.480260365732911,-0.645619358025986,0.514147299609787,-0.122282443283914,0.248942672235233,-0.259602879920458,0.297054455605106,0.886119096912155,-0.131862784139919,0.111626530662818,-0.190387176342314,-0.190750589200705,-0.313066369597023,0.101939381216549,19.95,0
49985.0,-1.55421636788274,1.69422928947167,-0.903333638062708,2.42543608490852,-2.89978748492542,0.133028430446298,-0.286225919411127,0.555944559014401,-1.39491838156524,-2.89261176082088,1.96223597455109,-2.38526266137636,0.458337202321203,-3.72454345377605,1.84397832505056,-2.01392370780293,-2.81560029569659,-1.09229027232613,0.139687230416985,-0.0323343863075664,0.493436338989664,0.733393182273647,0.202349959595007,0.492053700892718,-0.183790909215829,-0.19991711985608,0.395200622125666,0.0276930320930062,360.0,1
74262.0,-2.25053480921229,2.36575487772312,-2.95549117924385,0.0897905975142065,-2.83074456678034,-0.844461639207772,-0.174061560679368,-0.407138137833787,0.174216293591102,-2.9989262562074,2.60516857519668,-3.67771661422902,-0.961254636207547,-4.62948099682303,1.94218161282,-4.18037888438458,-4.60568646763486,-2.55718413666009,1.58958220191211,-0.48653714178381,0.256559618287662,-0.466245243122949,0.291104927494009,0.242566552797207,-1.27909371150404,-1.12353433717278,-0.630976512544474,0.326839204012689,311.28,1
42434.0,-10.1445618949395,5.74544911821925,-8.12751338978824,1.35743858408519,-6.36501611424366,-1.87200187574311,-3.90597391294116,6.50002094547117,-0.223203761964501,1.07758054606926,-2.57065384668533,2.41184428365664,0.593187030232353,4.65962389093714,0.542451624624744,1.39982043711209,2.40516678202025,0.276627245309177,-0.21119668534781,0.0045748856590115,0.226085859683776,-0.222228095000198,-0.251385750263351,0.428545204313376,0.154492900443165,-0.371538734736946,0.12440994830994,-0.0839165974288551,89.99,0
144948.0,0.929355715455426,-2.44226895329687,-2.6617807241425,0.279568383575403,-0.626093030100087,-1.11095621673505,1.19223399303574,-0.689172369163391,-0.82678863609732,0.487012971280124,-0.722282661998022,0.280540632779098,0.371657149685755,0.61865990341413,-0.284094824404404,-2.4002779856565,0.270712221551509,0.796321699618771,-0.937828067730585,0.690596375049041,0.188704705737893,-0.271948616834546,-0.496177851859779,1.19179144461055,0.185879081436643,-0.19634241151611,-0.154043820126705,0.0560162582118542,661.46,0
72471.0,-1.1947923722824,0.665844063319189,1.69958723150877,0.282376534558992,0.220071740922269,-0.247892136864048,0.360396123395058,0.14314451502336,-0.611726037669777,0.199732363102535,1.73902870709479,0.57193399117298,-0.333756613524235,0.404783250130668,0.861193270461712,-0.211057049202799,-0.0442550388414398,-0.258404402897858,0.619535738607708,-0.0494457983035761,-0.165654105028904,-0.269939511095445,0.323357140006245,0.206131034065811,-0.274754840120117,0.187036871787439,0.148471684038184,0.0971221495469455,1.79,0
457.0,-0.469790195539992,-0.0097234877681757,1.75907899377535,-0.0865062158051818,-0.508939660493299,0.757607214036278,0.256744325950361,0.208422032501846,0.414208247671206,-0.851158935701378,-1.04164473467123,0.629804462760451,1.0242269477281,-0.774699790740766,-0.011694152724194,-0.64946931590991,0.400604848953616,-0.713164890276541,1.08428939849652,0.367977335636358,-0.0303727445786765,0.0501214571474896,0.24868324376921,-0.373362041405965,-0.725709099800646,0.992874209455269,0.106657607088804,0.160211425071084,121.48,0
153761.0,1.14625926661879,1.40345824321907,-4.15914819129688,2.66010705652321,-0.323216826628972,-1.83607089433649,-1.62374005926978,0.259562498148672,-1.13204414952948,-3.35647371355361,3.64647783754223,-3.00268415590657,-0.647500580265193,-5.94500331282299,0.17465003740523,-1.47563951431173,-3.08227352537105,0.224739755103275,-0.300930778531616,0.284830655578029,0.564449516452437,0.445743911757892,-0.141136197426929,-0.265517116377678,0.362259920457956,-0.416062097561802,0.507369852566067,0.243744113775662,51.37,1
134859.0,0.0601667159873019,0.477239690297428,-0.050702244068894,-0.437844006622782,0.807153950858318,-0.378459340793369,0.886399413654315,-0.119523718123851,0.203410687644769,-0.610364270162901,-1.61226645232235,0.0288585530482515,-0.0686674059201866,-0.0791093143497554,-1.18326875051194,-0.36679107381182,-0.376289717949889,-0.250980709712585,-0.0925248889080834,-0.123162295658305,0.248702897551911,0.888302045430411,0.0186791393781509,0.639323774602267,-0.9566991936502,0.200344830034338,0.219672022065216,0.268972320797842,28.19,0
93853.0,-6.18585747765758,7.10298492227346,-13.0304552638937,8.01082339822486,-7.88523736131971,-3.97454999359808,-12.2296077786617,4.9712317023058,-4.24830701294998,-12.9654812039222,8.68830799242781,-17.1829184301947,0.0695769150313325,-14.1161560074304,0.959031717400206,-12.3753337375636,-18.716764511809,-6.52201457322122,3.51795494036344,0.483930108481186,2.50277241039945,0.481691289576756,0.480957977547458,0.360318638811951,-0.293354295977635,-0.199193157971208,-0.203917328209747,0.398927185850218,44.9,1
142840.0,-3.61385045502803,-0.922135693038651,-4.74988736419275,3.37300132781874,-0.545207025424103,-1.17130106266974,-4.17231457141019,1.51701594293521,-1.77583268078792,-3.75405392305562,2.73157578227581,-3.48937464729063,1.54738008909916,-4.57126773103714,-0.517958568740869,-4.23908653141223,-9.25063451000699,-2.4348278029986,1.98738627690236,-0.320540972806239,0.7867870185412,0.893064859228385,1.03490656705841,0.097671080445461,-1.34555112500186,-0.788328913242689,1.05544197476733,0.0999714026087802,144.8,1
121393.0,2.01770924070747,-0.466529422651229,-0.461765317265072,0.0889104644574995,-0.515681147310841,-0.10716751403142,-0.710781204274542,0.0517404426056818,1.50230933842895,-0.224504150069336,-1.02250840697623,0.454579863969506,0.235540283945608,-0.253196686279361,0.594100959119816,0.0947307050209171,-0.474475932739055,0.0947584398470549,-0.135939022004218,-0.189388075663391,0.167673169821106,0.730551801225165,0.168444675057825,0.647440842652672,-0.14357882818055,0.102556891807285,0.0161667825618948,-0.0377228964690341,1.0,0
6986.0,-4.39797444171999,1.35836702839758,-2.5928442182573,2.67978696694832,-1.12813094208956,-1.70653638774951,-3.49619729302467,-0.248777743025673,-0.24776789948008,-4.80163740602813,4.89584422347523,-10.9128193194019,0.184371685834387,-6.77109672468083,-0.0073261825777121,-7.35808322132346,-12.5984185405511,-5.13154862842983,0.308333945758691,-0.17160787864796,0.573574068424352,0.176967718048195,-0.436206883597401,-0.0535018648884285,0.252405261951833,-0.657487754764504,-0.827135714578603,0.849573379985768,59.0,1
102542.0,-1.45687631770562,3.74030556080113,-7.40451844591174,7.44096403590735,-1.5498779534738,-1.66169686169337,-5.75721301357641,1.61501101078404,-2.19488072574389,-6.80713525144464,6.82579316213884,-10.3997491177692,1.83644883978883,-11.872845098188,-3.6423925983095,-6.0441031440521,-9.75077638654123,-3.11637225405711,0.0653171492484702,0.529557330911833,0.957897451629944,0.145339479676781,-0.0447039008346728,-0.544961671329029,-0.757756535554721,-0.005352369235898,0.318152285707546,-0.323553622642371,2.28,1
32745.0,-2.17913506011513,0.0202179180614602,-2.18273279614299,2.57204626116115,-3.6637331119316,0.0815679330899005,0.268048730691862,0.660437428502318,-2.37402736257173,-3.58281002008802,1.97582106179607,-3.50054226479879,0.170681027067223,-2.73594037401519,1.67025110352247,-4.04629299726117,-5.07947908460579,-2.58685704537203,1.66926055335833,1.95796029993605,1.02642111100453,0.299613501640326,1.65680000734873,0.328432501784239,0.106456827905221,0.691774505774569,0.196778974067123,0.241085157494976,717.15,1
102480.0,-1.92959692675373,4.0664132778545,-4.86518400996861,5.89860229319899,-0.552492585328532,-1.55596245330906,-3.83362344068736,0.679511648528001,-3.46376549143694,-6.68368922880726,7.02127774818005,-11.1024933822497,1.71175507363653,-10.447632938235,-2.79907615915518,-6.26174085045904,-11.6471577741668,-3.45143614190286,-0.507536514254236,0.942488941965831,1.13721164676769,0.674245235425331,-0.531765489027487,-0.433409350510738,0.378658562357166,0.198107291025294,0.869694411928137,0.228047851815119,0.0,1
34256.0,0.539275913891047,1.5548897630737,-2.06618033324968,3.24161746276725,0.184735711234243,0.0283295594064726,-1.51552137985061,0.537035374444064,-1.99984603560986,-2.13317644293659,2.75617194535395,-2.24286436771513,0.615204246860345,-4.65280380668112,0.222163815521883,-0.775666019840941,-3.21861825150599,-0.370992501046414,-0.686196723569762,0.302734578907132,0.371773459120687,0.111954592156869,-0.305225078771695,-1.05383526243402,0.77117490696746,0.240878213732036,0.418434531995645,0.232169715166482,19.02,1
88672.0,-3.85988078691481,2.63288131193679,-5.2642653095088,3.44611314661501,-0.675231056544998,-1.90495945391597,-3.2910408690196,-0.985766040904484,-1.16811416733417,-3.93629417027159,4.25656448730292,-6.60065448140166,0.0056263764660214,-9.9585309187018,2.47135790380837,-5.7001414199952,-6.38809273753128,-1.83815930102503,2.99317350708135,-0.178626358366056,1.66411901528299,0.785075271950043,0.0684124857414983,0.778960915978384,-0.863165919910699,-0.0068096144164965,-1.06573404007904,1.77332644564776,1.18,1
143438.0,-5.25643383358625,0.364541282922338,-5.41208501568175,2.40003149118237,0.697301198779903,-1.99875502849663,-5.83553244176087,-0.887739383363895,-2.82828664079509,-4.61450773315675,2.71069667870109,-3.15815569757752,1.0836091478793,-3.41515194777416,-1.05387003179712,-3.75103073303678,-9.26164098662644,-2.95516522195402,0.606570797159568,-0.403684910413759,-0.648259076792221,0.511284975320154,-1.11004452267604,0.178986970607497,0.22023534750991,-0.699808550320153,0.580486716857456,-0.173629869645159,8.9,1
143143.0,-0.258902868579129,1.20465925660213,-0.48195588708194,-0.75338956474993,1.58432859390386,0.166689995339226,0.959901305922394,0.055190121905777,-0.348060105060056,-1.12835666897468,0.338839680795094,0.849359945409668,1.24700294794703,-1.97267843865414,-1.62056127509984,0.473077791199659,0.473531150298717,0.973854393516073,0.372451133763356,0.181234281050973,0.0258392143718171,0.450660586331431,-0.408742627290616,-0.179684477551544,-0.0338304289724331,0.576995978371079,0.380981879830096,0.253980504395303,0.99,0
58060.0,-2.63059770314604,5.12575923008793,-6.09225454651378,5.52739306209755,1.60514485494011,-2.31988352953118,-3.20707570564086,-1.48258321071708,-5.07487063178104,-6.77833138248069,5.72525459149638,-6.94917182528041,-3.12779501198771,-11.090424813263,-0.800272569362332,-1.70750085360527,-1.68547301699574,0.274890838662414,-2.02888535240153,0.948863770149954,-0.527474204141788,0.220546094514546,-1.37110989476897,-0.504898994517705,0.382306792598482,0.395527722278956,0.782035950782542,0.62852786395406,1.0,1
100924.0,-23.9847466495794,16.6978316913154,-22.209874815521,9.5849686202149,-16.2304387891461,2.59633265752887,-33.2393281671892,-21.5600394546929,-10.8425258685569,-19.836148851696,3.22323270290842,-10.8951335063028,-1.52345240330584,0.116303256118652,-3.09880532704263,-7.60642457511483,-18.1082610229766,-7.51186615794432,-1.24328515722898,5.80455066066397,-12.6150228644215,5.77408726884239,2.7502214496329,0.513411099654255,-1.60880380395117,-0.459624387540527,-4.62612660780224,-0.334560720645878,1.0,1
52814.0,-1.10184700698197,-1.63244121283891,0.901066556872515,0.847752885502341,-1.24909072939532,0.654936785498635,1.44886782586722,0.0233079125519542,-0.136742416820243,-0.150129182778684,1.17235508293037,-0.795988136674965,-2.13695096583302,0.578869439330842,1.4121147225086,0.0134668068434063,-0.119204381070058,0.826814373772222,0.476859902488945,1.23027784051309,0.610653920616913,0.835795006603528,1.17995542066426,-0.0290908864225033,-0.300895693792436,0.699174952578756,-0.33607170899039,-0.177586827857027,519.9,1
72602.0,1.11359328808696,0.229631626050434,0.234608983541111,1.09817499209167,-0.0575286838524665,-0.462225940550166,0.25553240303154,-0.152094501488937,-0.147780325886152,-0.0738902199699499,-0.0344135167084259,0.70163378847602,0.786781880431116,0.268469185649077,1.08933290410572,-0.275305974772464,-0.191911659034908,-0.689838584902729,-0.74924239357514,-0.0314992685829424,0.0919973134317425,0.28269038348412,-0.11923160326022,0.110779928579597,0.625100216117629,-0.306274815241693,0.0268402061900828,0.0266213344879576,49.99,0
81854.0,1.14345686887469,-0.276824695179102,-0.797495696105578,0.161368214785411,0.581342026490181,0.588722981828835,0.0884512568681637,0.176528532702438,0.0428899299455105,0.125782188204617,-0.276962170345453,-0.657540226640727,-1.74628220512793,0.953957599020293,0.699205177327893,0.513498847633533,-0.771183249615928,0.386942046376223,0.455061287551659,-0.0204027045301484,-0.0603962369941337,-0.434133313636003,-0.311813251332645,-1.72482678771282,0.596452846881418,0.484119183742994,-0.0714822569331649,-0.0137779813418787,94.52,0
42474.0,-3.84300903438536,3.37511020399082,-5.49289319668564,6.13637764344382,2.79719546082743,-2.64616226518954,-1.66893106391951,-2.61755205155675,-3.94584260288362,-4.56525209408734,4.09721607443527,-5.4509164388957,-0.965692752165388,-10.9044588731508,0.526947764497797,-1.13975413041553,0.835639563488731,0.389774231161906,-1.43960797610281,0.0547955667305956,-1.2778115827927,0.719652000906672,0.451125175067876,-0.25809365058648,0.656129466667281,0.556676326289228,0.739383212515096,-0.203049673816441,1.0,1
1651.0,1.32965775780653,-0.932072750440631,0.597921426473324,-0.963235753859618,-1.03499832244137,0.491462803965267,-1.33265251446469,0.371803430869157,-0.335833750081501,0.782883842539976,0.558760981695703,-1.07902344432799,-1.42502749332581,0.0828565548315385,0.921814905323077,1.70799967493626,-0.11449396037414,-0.318337905189187,0.474869863962303,-0.0013506518535661,0.390918384837022,0.982660458778979,-0.173560928391782,-0.813549955780456,0.371160549994504,0.0195392982025805,0.0360359034255192,0.0014207627015208,19.99,0
55390.0,-1.67323580045571,1.27793413995091,1.08126439240396,0.219299442764706,-0.0019667434734979,0.233289648154515,0.394736942108642,0.564232122274032,-0.669236175639319,-0.125838129553762,0.850090775922802,0.232362241287202,-0.786728499766116,0.761035027047257,0.505959452495093,0.113566802423301,-0.305141999964227,0.377735493227469,-0.132486528938473,-0.152180220046192,0.196909073665637,0.418196796328991,-0.321602668714924,-0.325879474334425,0.571958321452254,-0.245629531318301,-0.217392806358211,0.0966238016834637,48.49,0
48884.0,-2.13905055735992,1.39436766175691,-0.612034894995233,1.04932705568948,-1.1621019076536,-0.768219363115428,-1.99723740081007,0.574996543366778,-0.98083177624058,-2.49561924548174,2.5555891530874,-3.53043627008024,-1.01623381526368,-3.45519657744236,-0.0563633864076254,-2.46773703008032,-7.14032596614864,-1.27128002161365,-0.0017219235416342,0.0254265126136498,0.696954881120808,0.740003045389771,-0.15511524943514,-0.0506074460808317,0.268368293338874,-0.469432841163864,-0.405813768055179,-0.152170846988601,19.73,1
71488.0,-0.919403066265135,1.18204448681664,1.06557956962103,0.503121244303145,-1.04808282606757,0.608799750416093,-1.98512075173451,-5.24282001333772,-0.405794901886918,-1.66093846642594,-0.934235469089018,0.47139153453592,-1.15696650426032,0.851089293931791,-0.215844827134327,0.181366677937961,0.332965559166138,-0.546274736311953,-0.102531192023383,1.20196439798026,-2.86579020228198,-0.179149567256824,-0.0587154791755899,0.363374576495822,1.07939589752563,0.291365933898132,-0.021211990475156,0.193904450517427,74.99,0
13126.0,-2.88004235163471,5.22544230971559,-11.0633302799459,6.68995065770063,-5.7599239886738,-2.24403079081521,-11.1999752166959,4.01472180864313,-3.42930426351801,-11.5619497720699,10.446846814514,-15.4790524832016,0.734441608104148,-13.8837785491112,0.821439545395249,-11.911483017197,-18.1030037037729,-6.83783453880068,3.12692935212663,1.19144396640797,2.00288287701632,0.351102064721284,0.79525514045211,-0.778379381413672,-1.64681511254223,0.487538823287331,1.42771309550336,0.583172486219188,1.0,1
